,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57432802600686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,14.677421945479724,0.0,0.0,10.032977356392689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.617924150296846,11.882559393963517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26228766874686,13.180325544684024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056637866583238,0.0,0.0,0.0,0.0,0.2352083248425258,0.0,0.0,0.0,0.0,12.920777968573324,0.0,0.2217550939647421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.366614076895419,0.55515126858892,1.1627130602786837,0.31360906141025835,0.2217550939647421,1.0415079509460623,1.7482766163007801,1.0132762325835112,0.0,0.0,0.0,0.2217550939647421,1.0056637866583238,1.5952974857110696,0.38268445095748355,0.5099962601920527,1.8117495521489015,2.1298540423984926,1.354528951369835,0.5487104359853433,0.8774639818779274,6.357684669089772,28.73274180031328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
